schema_version,study_id,scenario_id,input_sample_id,replication_id,security_service_cv,immigration_service_cv,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_p95_seconds,total_queue_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_p95_seconds,system_time_p95_seconds,system_time_p99_seconds,system_time_max_seconds,cutoff_backlog,cohort_clear_time_after_cutoff_seconds,security_utilization,immigration_utilization,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,13,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290131,202609290132,202609290133,202609290134,455,455,0,17.50200043,5.54217215162,15.200717582,4.093265345,88.878890935,120.790685558,224.585847389,52,98.544131285,0.676178640,0.689269288,0,300,386.171131638,222,196,33,13,35,2097.97547532,418.849222901,2516.82469822,6.99325158441,1.39616407634,8.38941566075
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,14,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290141,202609290142,202609290143,202609290144,374,374,0,4.337801638,0.618431577273,0,4.127786558,73.295611024,122.783952431,185.719361519,31,128.892816410,0.523469646,0.534707076,0,300,410.175420353,11,86,4,11,11,6.431615488,224.861794412,231.2934099,0.0214387182933,0.749539314707,0.770978033
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,15,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290151,202609290152,202609290153,202609290154,386,386,0,2.609891917,0.443092236658,1.069418529,2.535269032,76.509430272,106.239163388,139.564426432,40,78.468310588,0.606654294,0.605836225,0,300,368.192228195,45,65,5,9,9,43.687045677,120.667440763,164.35448644,0.14562348559,0.402224802543,0.547848288133
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,16,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290161,202609290162,202609290163,202609290164,401,401,0,1.027607019,0.143566001843,0,0.623134123,63.019619768,99.570770944,156.496804176,61,78.301125714,0.589312049,0.625079392,0,300,359.230827925,16,50,5,3,5,20.653379003,17.246925146,37.900304149,0.0688445966767,0.0574897504867,0.126334347163
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,17,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290171,202609290172,202609290173,202609290174,429,429,0,7.334961024,1.56544657448,6.207757989,3.431959354,75.368169307,117.461402454,176.065618379,56,109.334932516,0.651007877,0.635693427,0,300,385.950983891,130,162,12,10,14,351.522736028,299.267872199,650.790608227,1.17174245343,0.997559573997,2.16930202742
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,18,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290181,202609290182,202609290183,202609290184,419,419,0,5.765931272,1.1266211419,4.7397781,2.489887916,84.98362719,105.458832987,182.330533786,55,112.807054235,0.627786822,0.615532620,0,300,403.480159622,107,90,11,8,11,333.241103582,94.856313825,428.097417407,1.11080367861,0.31618771275,1.42699139136
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,19,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290191,202609290192,202609290193,202609290194,445,445,0,4.518971994,0.861914551631,2.18599455,2.872156839,81.703454468,125.2295411,240.366488269,61,155.208629858,0.607248350,0.589378860,0,300,444.580591375,85,107,9,8,9,116.562800792,216.207958558,332.77075935,0.388542669307,0.720693195193,1.1092358645
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,20,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290201,202609290202,202609290203,202609290204,418,418,0,4.362582147,0.770551318725,0.611857281,4.08752801,84.681593318,113.80408255,175.239317003,49,125.701290535,0.605882292,0.626751698,0,300,416.432557804,35,139,4,12,12,29.227595044,282.291007848,311.518602892,0.0974253168133,0.94097002616,1.03839534297
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,21,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290211,202609290212,202609290213,202609290214,417,417,0,9.354230984,2.88320320016,4.269035005,6.693455945,89.182625629,132.325756199,327.740989939,61,174.804958507,0.576181663,0.549215314,0,300,456.120853788,162,219,13,13,21,410.808613625,788.891136699,1199.69975032,1.36936204542,2.62963712233,3.99899916775
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,22,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290221,202609290222,202609290223,202609290224,410,410,0,1.689686794,0.270817669185,0,1.661589899,73.819836095,89.825851135,107.619306482,50,77.420905962,0.625762014,0.690688830,0,300,367.678794488,10,83,2,9,9,6.609225048,102.899532484,109.508757532,0.02203075016,0.342998441613,0.365029191773
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,23,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290231,202609290232,202609290233,202609290234,439,439,0,5.39265448,1.50273556487,3.309148822,3.845877561,73.696042829,118.283033752,155.83530298,50,82.174965122,0.708639638,0.712662955,0,300,364.695563939,141,202,8,9,9,251.79988107,381.598490653,633.398371723,0.8393329369,1.27199496884,2.11132790574
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,24,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290241,202609290242,202609290243,202609290244,412,412,0,1.191431331,0.13790183733,0,1.191431331,67.102270326,100.417278839,240.125434715,54,239.530037757,0.410995533,0.479525690,0,300,531.682044594,0,66,0,5,5,0,53.179144452,53.179144452,0,0.17726381484,0.17726381484
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,25,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290251,202609290252,202609290253,202609290254,424,424,0,7.391826305,1.25392271273,1.812374255,5.260108377,78.621711243,111.519103112,274.190190907,61,121.013246593,0.625147614,0.618921509,0,300,412.309897726,57,145,12,13,13,83.335117919,394.914576333,478.249694252,0.277783726397,1.31638192111,1.59416564751
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,26,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290261,202609290262,202609290263,202609290264,419,419,0,7.858132413,1.87751010209,3.654753756,5.561541613,79.153461593,117.620113891,160.268734247,50,140.527577761,0.598614067,0.597495803,0,300,430.023156636,94,165,8,12,13,262.978635988,523.55481616,786.533452148,0.876595453293,1.74518272053,2.62177817383
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,27,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290271,202609290272,202609290273,202609290274,410,410,0,3.009148684,0.475242932005,0,3.009148684,67.221560696,100.09931228,186.575636313,54,165.660801503,0.469836062,0.540033377,0,300,445.482931898,0,93,0,8,8,0,151.345342187,151.345342187,0,0.504484473957,0.504484473957
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,28,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290281,202609290282,202609290283,202609290284,392,392,0,4.08531137,0.614807457648,1.539411358,3.155756995,73.231571742,99.432718557,150.265321193,58,60.205159325,0.630378775,0.689906955,0,300,347.565004671,36,91,6,9,9,56.505989691,170.164781363,226.670771054,0.18835329897,0.567215937877,0.755569236847
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,29,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290291,202609290292,202609290293,202609290294,424,424,0,3.591282933,0.598446183189,3.197715431,1.67441546,73.837215413,130.890426436,168.474532095,53,111.424574637,0.599869077,0.633533533,0,300,406.28690691,44,104,12,5,12,146.197152835,100.519019487,246.716172322,0.487323842783,0.33506339829,0.822387241073
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,30,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290301,202609290302,202609290303,202609290304,408,408,0,3.429031316,0.508229305223,2.888437935,1.192868583,86.35150658,149.812744018,227.697497085,58,210.449142492,0.517327111,0.486005522,0,300,492.471897045,60,54,7,8,8,127.173245872,68.886350356,196.059596228,0.423910819573,0.229621167853,0.653531987427
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,31,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290311,202609290312,202609290313,202609290314,425,425,0,4.265534045,0.828514557198,0.731187227,3.865383581,69.407598045,121.688634574,231.024239844,54,137.628464600,0.547636711,0.585215977,0,300,407.42631881,49,125,5,10,10,39.680658428,272.63209646,312.312754888,0.132268861427,0.908773654867,1.04104251629
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,32,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290321,202609290322,202609290323,202609290324,395,395,0,2.89095028,0.375792017033,0.616967783,2.343109303,77.94699288,134.854895523,225.514157733,49,116.607803043,0.611995583,0.563393517,0,300,406.502559241,27,58,5,8,8,30.435499084,111.901010881,142.336509965,0.101451663613,0.373003369603,0.474455033217
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,33,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290331,202609290332,202609290333,202609290334,428,428,0,2.550717854,0.499292218063,1.790763197,1.87311366,77.842181219,133.079130604,252.151509613,44,177.463107385,0.540177527,0.529718586,0,300,459.860836368,75,89,6,7,7,101.374209209,112.31321985,213.687429059,0.337914030697,0.3743773995,0.712291430197
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,34,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290341,202609290342,202609290343,202609290344,426,426,0,2.5094339,0.378275519352,2.336254026,1.127399573,71.554474413,117.243590467,147.313597036,63,94.514553001,0.613767521,0.679981584,0,300,379.019899383,47,79,7,5,7,86.290151636,58.040912053,144.331063689,0.287633838787,0.193469706843,0.48110354563
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,35,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290351,202609290352,202609290353,202609290354,451,451,0,10.801388058,2.26150390558,4.822149487,6.917011994,72.527743351,132.330638715,235.876337063,77,220.364616545,0.498566963,0.541339231,0,300,511.786527999,89,195,15,17,20,293.345055633,390.250436506,683.595492139,0.97781685211,1.30083478835,2.27865164046
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,36,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290361,202609290362,202609290363,202609290364,414,414,0,4.043345786,0.534751241546,0,4.004660723,73.081287935,105.740348834,168.791466141,42,64.431099587,0.673247644,0.712024197,0,300,344.736852655,17,101,5,9,9,18.150079645,203.236934355,221.387014,0.0605002654833,0.67745644785,0.737956713333
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,37,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290371,202609290372,202609290373,202609290374,408,408,0,2.954760482,0.51288769199,2.636567188,1.640740811,71.61419151,123.674084564,175.872961408,54,136.489709500,0.553858004,0.570668353,0,300,418.524577015,41,101,8,7,8,104.663033965,100.907133321,205.570167286,0.348876779883,0.33635711107,0.685233890953
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,38,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290381,202609290382,202609290383,202609290384,406,406,0,9.501436472,2.0599592236,1.381643093,9.21812178,72.397932597,102.118221826,175.158433654,46,88.805962268,0.635767044,0.675182565,0,300,363.507078367,44,178,7,16,16,60.892918177,775.450526603,836.34344478,0.202976393923,2.58483508868,2.7878114826
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,39,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290391,202609290392,202609290393,202609290394,388,388,0,3.581089101,0.488142233629,0,3.581089101,68.584901984,106.300754908,145.869648505,57,144.548670148,0.480181675,0.542879579,0,300,427.713232541,0,73,0,12,12,0,174.993248356,174.993248356,0,0.583310827853,0.583310827853
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,40,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290401,202609290402,202609290403,202609290404,399,399,0,5.715773137,0.93623901387,1.216219684,5.221316833,78.395733136,118.058422491,193.3236005,56,167.183974811,0.545279306,0.538750806,0,300,462.216885814,33,113,6,11,11,47.756154875,254.212057995,301.96821287,0.159187182917,0.84737352665,1.00656070957
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,41,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290411,202609290412,202609290413,202609290414,416,416,0,1.40143404,0.181541641151,0,1.40143404,70.96302718,92.405541267,151.139816201,38,90.251944312,0.592606614,0.622861447,0,300,350.447528811,1,80,1,6,6,0.566022071,74.955300648,75.521322719,0.00188674023667,0.24985100216,0.251737742397
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,42,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290421,202609290422,202609290423,202609290424,403,403,0,7.332657113,1.24427837558,7.332657113,1.669203222,77.888069752,131.482514236,229.50159578,55,143.567272962,0.564548714,0.575193182,0,300,423.542125615,75,60,13,6,13,402.346946761,75.101949222,477.448895983,1.3411564892,0.25033983074,1.59149631994
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,43,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290431,202609290432,202609290433,202609290434,407,407,0,4.462253126,0.832422125749,3.321363901,2.230762727,80.876268776,124.373023021,165.840440099,46,101.087071987,0.634140355,0.611950351,0,300,394.091185756,95,88,9,9,9,202.045207338,133.856242546,335.901449884,0.67348402446,0.446187475153,1.11967149961
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,44,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290441,202609290442,202609290443,202609290444,366,366,0,0.94115585,0.107464927426,0,0.902719038,86.118577606,126.398746101,157.478400647,39,91.183896903,0.587338845,0.596288777,0,300,382.466653546,5,34,3,5,5,3.25821942,36.073944018,39.332163438,0.0108607314,0.12024648006,0.13110721146
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,45,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290451,202609290452,202609290453,202609290454,399,399,0,2.287948128,0.290122464985,0.925851865,1.96835922,79.324176726,147.806527405,205.971395966,51,100.002103563,0.642891736,0.615092267,0,300,382.67621908,41,45,5,7,7,40.340645708,59.264264945,99.604910653,0.134468819027,0.197547549817,0.332016368843
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,46,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290461,202609290462,202609290463,202609290464,452,452,0,7.985698308,2.0526045122,4.333130704,6.919434066,66.727089436,110.840495153,149.412873549,55,60.333538571,0.725206568,0.756027735,0,300,339.668766653,156,187,13,14,14,361.508200845,449.819557704,811.327758549,1.20502733615,1.49939852568,2.70442586183
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,47,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290471,202609290472,202609290473,202609290474,385,385,0,1.724684903,0.195786277148,0.352129044,1.656975934,77.24698862,118.830154088,211.607653209,42,77.614027603,0.644453154,0.632695046,0,300,360.249593018,33,41,4,5,5,18.955407575,56.090791382,75.046198957,0.0631846919167,0.186969304607,0.250153996523
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,48,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290481,202609290482,202609290483,202609290484,416,416,0,8.624230718,1.7892721616,0,8.624230718,66.742032869,104.430007482,140.743851015,45,85.533063643,0.579255598,0.685262301,0,300,379.47279678,5,129,3,18,18,2.108862567,742.228356657,744.337219224,0.00702954189,2.47409452219,2.48112406408
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,49,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290491,202609290492,202609290493,202609290494,423,423,0,4.838618251,0.741547246936,1.620430953,4.728516396,74.018290672,101.60590236,162.955078157,49,100.785830867,0.628109947,0.655130441,0,300,390.018773069,51,98,5,10,10,87.477594014,226.19689144,313.674485454,0.291591980047,0.753989638133,1.04558161818
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV050,LOCAL_WINDOW_HPP_BASE,50,1,0.5,OP_SERVICE_VARIABILITY_SCV100_ICV050,61be8a09a4ad7a085ccead92803b979a0ec624d68513ef39a295a6c8c5ec19c8,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290501,202609290502,202609290503,202609290504,414,414,0,5.558998455,1.11261198624,0,5.558998455,71.552306854,109.820160782,245.861779836,54,78.236769451,0.624750733,0.684389227,0,300,358.804246021,17,142,2,14,14,10.367072966,354.991265927,365.358338893,0.0345569098867,1.18330421976,1.21786112964
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,SERVICE_VARIABILITY_SCV100_ICV100,LOCAL_WINDOW_HPP_BASE,1,1,1,OP_SERVICE_VARIABILITY_SCV100_ICV100,bf628790c4562d0fd696c01ee667edcbb8fd69627a96f7ce2652164835981320,TASK3_OPERATIONAL_POOLED_SERVICE_VARIABILITY_V1,202607290000,202609290011,202609290012,202609290013,202609290014,396,396,0,3.260213828,0.469579777144,0,2.943784736,75.521637999,126.25198434,166.976750581,40,125.798592606,0.548039005,0.553626847,0,300,409.743812667,7,74,4,10,10,13.009625159,172.94396659,185.953591749,0.0433654171967,0.576479888633,0.61984530583
