schema_version,scenario_id,reference_scenario_id,scenario_input_sample_id,reference_input_sample_id,metric,difference_direction,comparison_method,alignment_status,n_scenario,n_reference,difference_mean,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,analysis_status
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.2516111879,0.0118545007541,9.14789008276,0.95,-0.278361990824,-0.224860384976,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.1650950243,0.0122267742178,9.50369043631,0.95,0.137657991154,0.192532057446,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.3325153211,0.0106924207573,16.0338445212,0.95,0.309852289605,0.355178352595,COMPLETE
1.0,SERVICE_SG_TRAIN_KIOSK_24S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,183.482392527,6.78960475959,9.10970298745,0.95,168.151388017,198.813397037,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,510.345765339,13.1734335848,9.00724116201,0.95,480.549039743,540.142490935,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,262.072250023,6.97635779172,9.00278205077,0.95,246.291375649,277.853124398,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.292935286,0.513270924604,15.5520769599,0.95,-1.3835735684,0.797702996399,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,511.497711879,13.1779686243,9.00225213686,0.95,481.68821257,541.307211188,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.0032258065,0.0032258065,9,0.95,-0.00407147477978,0.0105230877798,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.4726789485,0.01182624706,9.06149601705,0.95,-0.49940412758,-0.44595376942,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.1892858118,0.0123034410231,9.73563634515,0.95,0.161770798751,0.216800824849,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.5907706708,0.00797442006221,17.5042999269,0.95,0.573982963341,0.607558378259,COMPLETE
1.0,SERVICE_SG_TRAIN_MANUAL_45S,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,569.311077461,13.6477231202,9.02702806158,0.95,538.451868021,600.1702869,COMPLETE
