schema_version,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,arrival_cutoff_seconds,drain_end_seconds,arrivals,completed_at_cutoff,security_queue_at_cutoff,security_in_service_at_cutoff,immigration_queue_at_cutoff,immigration_in_service_at_cutoff,wip_at_cutoff,completed_after_drain,rejected_or_dropped_count,technology_count,additional_check_count,security_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_mean_seconds,immigration_wait_p95_seconds,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,total_queue_wait_exceed_600_rate,total_queue_wait_exceed_900_rate,total_queue_wait_exceed_1200_rate,system_time_mean_seconds,system_time_p95_seconds,security_utilization,immigration_utilization,cutoff_backlog,cutoff_backlog_fraction,cohort_clear_time_after_cutoff_seconds,conservation_pass,run_status,analysis_window_start_seconds,analysis_window_end_seconds,peak_window_end_seconds,security_positive_wait_count,immigration_positive_wait_count,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,security_queue_person_seconds,immigration_queue_person_seconds,total_queue_person_seconds,time_weighted_mean_security_waiting_queue,time_weighted_mean_immigration_waiting_queue,time_weighted_mean_total_waiting_queue
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,37,300.000000000,435.576234927,556,368,117,32,21,18,188,556,0,0,0,37.362355580,78.650720658,11.221173118,21.477300731,48.583528698,100.534400725,0.000000000,0.000000000,0.000000000,83.401710516,135.352582543,0.870320460,0.921895006,188,0.338129496,135.576234927,true,COMPLETE,0,300,422.576234927,524,532,121,35,142,16227.1945772,3167.17174187,19394.366319,54.0906485906,10.5572391396,64.6478877302
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,38,300.000000000,432.379357627,550,364,114,32,22,18,186,550,0,0,0,39.449944730,75.318312990,10.225548221,20.000783100,49.675492951,94.388162623,0.000000000,0.000000000,0.000000000,84.493674769,129.206344441,0.867293948,0.918689145,186,0.338181818,132.379357627,true,COMPLETE,0,300,419.379357627,489,506,118,35,137,17363.6115258,2784.17857289,20147.7900987,57.8787050861,9.28059524297,67.1593003291
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,39,300.000000000,454.927267320,581,368,136,32,27,18,213,581,0,0,0,44.643450886,89.437888272,12.720868678,23.524584265,57.364319564,114.277689574,0.000000000,0.000000000,0.000000000,92.182501382,149.095871392,0.870768565,0.922369665,213,0.366609294,154.927267320,true,COMPLETE,0,300,441.92726732,549,558,142,37,164,19348.8698039,3585.46174877,22934.3315527,64.4962326797,11.9515391626,76.4477718423
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,40,300.000000000,465.401683575,596,369,154,32,23,18,227,596,0,0,0,48.047710797,99.119881047,12.153769135,23.272727276,60.201479932,121.299926564,0.000000000,0.000000000,0.000000000,95.019661750,156.118108382,0.873146039,0.924888026,227,0.380872483,165.401683575,true,COMPLETE,0,300,452.401683575,564,573,155,36,178,20416.0250337,3225.17711914,23641.2021529,68.0534167791,10.7505903971,78.8040071762
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,41,300.000000000,439.910128993,562,369,115,32,28,18,193,562,0,0,0,40.306225365,79.529454958,13.039003744,24.140514261,53.345229109,103.013795479,0.000000000,0.000000000,0.000000000,88.163410927,137.831977297,0.871045682,0.922663204,193,0.343416370,139.910128993,true,COMPLETE,0,300,426.910128993,518,537,124,39,147,17884.2610483,3904.88177924,21789.1428275,59.6142034943,13.0162725975,72.6304760918
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,42,300.000000000,461.011516581,591,368,146,32,27,18,223,591,0,0,0,51.752962052,95.998791083,12.595222011,23.280237240,64.348184063,119.848355250,0.000000000,0.000000000,0.000000000,99.166365881,154.666537068,0.874066115,0.925862626,223,0.377326565,161.011516581,true,COMPLETE,0,300,448.011516581,559,568,149,36,174,23001.9370787,3461.24913666,26463.1862153,76.6731235955,11.5374971222,88.2106207177
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,43,300.000000000,440.231839824,562,370,118,32,24,18,192,562,0,0,0,41.145161188,76.553857290,11.632673769,21.883198888,52.777834957,98.378725866,0.000000000,0.000000000,0.000000000,87.596016775,133.196907684,0.870409142,0.921988943,192,0.341637011,140.231839824,true,COMPLETE,0,300,427.231839824,523,533,119,36,144,18216.5628331,3316.49435374,21533.0571868,60.7218761103,11.0549811791,71.7768572895
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,44,300.000000000,461.379238512,591,365,153,32,23,18,226,591,0,0,0,46.891967653,99.018230971,12.009938569,23.116353690,58.901906222,122.035969517,0.000000000,0.000000000,0.000000000,93.720088040,156.854151335,0.873369480,0.925124708,226,0.382402707,161.379238512,true,COMPLETE,0,300,448.379238512,559,572,153,35,176,19791.7786486,3177.68013828,22969.4587869,65.9725954953,10.5922671276,76.5648626228
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,45,300.000000000,473.880615718,609,369,162,32,28,18,240,609,0,0,0,53.375822809,108.410699969,13.572737604,25.230688965,66.948560413,131.683427245,0.000000000,0.000000000,0.000000000,101.766742231,166.501609063,0.876227596,0.928152194,240,0.394088670,173.880615718,true,COMPLETE,0,300,460.880615718,577,584,164,40,192,23085.6473545,3702.32570568,26787.9730602,76.9521578483,12.3410856856,89.2932435339
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,46,300.000000000,443.318935807,564,365,116,32,33,18,199,564,0,0,0,38.744401710,81.626463289,13.658807340,25.124208639,52.403209049,103.827806952,0.000000000,0.000000000,0.000000000,87.221390867,138.645988770,0.867423932,0.918826832,199,0.352836879,143.318935807,true,COMPLETE,0,300,430.318935807,532,540,125,42,151,16747.2775418,4090.8249862,20838.102528,55.8242584727,13.6360832873,69.46034176
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,47,300.000000000,409.445476927,521,370,75,32,26,18,151,521,0,0,0,23.397261913,51.734930419,11.342675031,21.435318246,34.739936944,73.056248316,0.000000000,0.000000000,0.000000000,69.558118762,107.874430134,0.867581382,0.918993612,151,0.289827255,109.445476927,true,COMPLETE,0,300,396.445476927,489,495,81,34,107,10095.5199765,3538.22612309,13633.7460996,33.651733255,11.794087077,45.445820332
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,48,300.000000000,429.236886788,548,369,106,32,23,18,179,548,0,0,0,38.759109671,71.187201041,11.323260327,21.610428873,50.082369998,93.106553900,0.000000000,0.000000000,0.000000000,84.900551816,127.924735718,0.870466577,0.922049782,179,0.326642336,129.236886788,true,COMPLETE,0,300,416.236886788,516,525,111,34,133,17317.8854321,3273.74770051,20591.6331326,57.7262847736,10.912492335,68.6387771086
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,49,300.000000000,444.805295452,569,369,124,32,26,18,200,569,0,0,0,45.981380264,82.299809940,12.586170815,23.377407647,58.567551079,103.843073278,0.000000000,0.000000000,0.000000000,93.385732897,138.661255096,0.872189584,0.923874892,200,0.351493849,144.805295452,true,COMPLETE,0,300,431.805295452,537,547,124,37,150,20718.8999569,3642.02203384,24360.9219908,69.0629998564,12.1400734461,81.2030733026
1.0,OP_AVAIL_EXACT95_HIGH_CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,dc4a91ba879f2f54ce9baa11f589bf64abfe8cebb9ad907b6d1711f7bbb179ff,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_JOINT_MINUS_4_MINUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,50,300.000000000,458.485612709,589,370,141,32,28,18,219,589,0,0,0,44.385215280,92.221830832,14.501728781,26.610451266,58.886944061,118.360300428,0.000000000,0.000000000,0.000000000,93.705125879,153.178482246,0.875907330,0.927812950,219,0.371816638,158.485612709,true,COMPLETE,0,300,445.485612709,557,563,143,41,174,19007.2405477,4270.80417548,23278.0447231,63.3574684922,14.2360139183,77.5934824105
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,1,300.000000000,333.378284734,313,277,0,22,0,14,36,313,0,0,0,0.067198823,0.000000000,0.198567889,1.649433408,0.265766712,2.637833767,0.000000000,0.000000000,0.000000000,35.083948530,37.456015585,0.682817010,0.717962003,36,0.115015974,33.378284734,true,COMPLETE,0,300,320.378284734,12,39,4,8,8,21.033231566,62.144713957,83.177945523,0.0701107718867,0.207149046523,0.27725981841
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,2,300.000000000,332.283944051,299,263,0,20,0,16,36,299,0,0,0,0.000000000,0.000000000,0.125041947,1.064845499,0.125041947,1.064845499,0.000000000,0.000000000,0.000000000,34.943223765,35.883027317,0.654423873,0.688107454,36,0.120401338,32.283944051,true,COMPLETE,0,300,319.283944051,0,34,0,5,5,0,37.352705271,37.352705271,0,0.12450901757,0.12450901757
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,3,300.000000000,334.763588245,285,251,0,27,0,7,34,285,0,0,0,0.269998723,2.311199420,0.661971826,3.699182788,0.931970549,4.818278657,0.000000000,0.000000000,0.000000000,35.750152367,39.636460475,0.619161505,0.651030112,34,0.119298246,34.763588245,true,COMPLETE,0,300,321.763588245,33,78,8,10,10,76.949636176,176.090936847,253.040573023,0.256498787253,0.58696978949,0.843468576743
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,4,300.000000000,334.214032222,293,254,0,27,0,12,39,293,0,0,0,0.002969327,0.000000000,0.201257558,2.023381399,0.204226885,2.042748728,0.000000000,0.000000000,0.000000000,35.022408703,36.860930546,0.637588158,0.670405195,39,0.133105802,34.214032222,true,COMPLETE,0,300,321.214032222,2,38,2,4,4,0.87001279,46.5965782,47.46659099,0.00290004263333,0.155321927333,0.158221969967
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,5,300.000000000,333.398993631,289,253,0,23,0,13,36,289,0,0,0,0.002180620,0.000000000,0.126717886,0.672901737,0.128898506,0.672901737,0.000000000,0.000000000,0.000000000,34.947080324,35.491083555,0.630421274,0.662869427,36,0.124567474,33.398993631,true,COMPLETE,0,300,320.398993631,2,21,1,5,5,0.63019906,34.878500566,35.508699626,0.00210066353333,0.116261668553,0.118362332087
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,6,300.000000000,334.503790859,310,286,0,15,0,9,24,310,0,0,0,0.001727007,0.000000000,0.198807912,1.754868896,0.200534919,1.754868896,0.000000000,0.000000000,0.000000000,35.018716737,36.573050714,0.673996982,0.708688003,24,0.077419355,34.503790859,true,COMPLETE,0,300,321.503790859,2,44,1,5,5,0.535372276,61.630452672,62.165824948,0.00178457425333,0.20543484224,0.207219416493
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,7,300.000000000,334.009467665,254,220,0,19,0,15,34,254,0,0,0,0.000000000,0.000000000,0.020420444,0.000000000,0.020420444,0.000000000,0.000000000,0.000000000,0.000000000,34.838602262,34.818181818,0.553059990,0.581526313,34,0.133858268,34.009467665,true,COMPLETE,0,300,321.009467665,0,6,0,2,2,0,1.908419361,1.908419361,0,0.00636139787,0.00636139787
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,8,300.000000000,335.206263678,279,242,0,26,0,11,37,279,0,0,0,0.000000000,0.000000000,0.087754189,0.385717970,0.087754189,0.385717970,0.000000000,0.000000000,0.000000000,34.905936007,35.203899788,0.605326072,0.636482561,37,0.132616487,35.206263678,true,COMPLETE,0,300,322.206263678,0,20,0,3,3,0,18.621728364,18.621728364,0,0.06207242788,0.06207242788
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,9,300.000000000,334.651209542,271,235,0,22,0,14,36,271,0,0,0,0.012293644,0.000000000,0.115090630,0.000000000,0.127384274,0.000000000,0.000000000,0.000000000,0.000000000,34.945566092,34.818181818,0.588944260,0.619257568,36,0.132841328,34.651209542,true,COMPLETE,0,300,321.651209542,3,12,2,5,5,3.331577448,31.189560851,34.521138299,0.01110525816,0.103965202837,0.115070460997
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,10,300.000000000,333.986965101,321,285,0,22,0,14,36,321,0,0,0,0.110383432,0.821966324,0.387635407,2.448142886,0.498018839,3.148176628,0.000000000,0.000000000,0.000000000,35.316200657,37.966358446,0.698992984,0.734970564,36,0.112149533,33.986965101,true,COMPLETE,0,300,320.986965101,34,68,5,6,6,35.433081531,113.818880451,149.251961982,0.11811027177,0.37939626817,0.49750653994
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,11,300.000000000,334.383425690,276,248,0,19,0,9,28,276,0,0,0,0.000000000,0.000000000,0.025069700,0.000000000,0.025069700,0.000000000,0.000000000,0.000000000,0.000000000,34.843251518,34.818181818,0.600290736,0.631188053,28,0.101449275,34.383425690,true,COMPLETE,0,300,321.38342569,0,8,0,2,2,0,6.919237067,6.919237067,0,0.0230641235567,0.0230641235567
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,12,300.000000000,338.053368109,299,251,3,30,0,15,48,299,0,0,0,0.161473533,1.347191325,0.223817023,1.977975165,0.385290555,3.402733227,0.000000000,0.000000000,0.000000000,35.203472373,38.220915045,0.643255077,0.676363795,48,0.160535117,38.053368109,true,COMPLETE,0,300,325.053368109,32,44,5,5,5,42.986687534,38.717853912,81.704541446,0.143288958447,0.12905951304,0.272348471487
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,13,300.000000000,334.664495631,286,256,0,19,0,11,30,286,0,0,0,0.000000000,0.000000000,0.037102799,0.000000000,0.037102799,0.000000000,0.000000000,0.000000000,0.000000000,34.855284617,34.818181818,0.621517976,0.653507872,30,0.104895105,34.664495631,true,COMPLETE,0,300,321.664495631,0,12,0,3,3,0,10.611400657,10.611400657,0,0.0353713355233,0.0353713355233
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,14,300.000000000,334.504039286,264,224,0,27,0,13,40,264,0,0,0,0.013095851,0.000000000,0.150222763,1.384855031,0.163318614,1.588364765,0.000000000,0.000000000,0.000000000,34.981500432,36.406546583,0.573984100,0.603527399,40,0.151515152,34.504039286,true,COMPLETE,0,300,321.504039286,5,32,2,4,4,3.457304654,39.658809385,43.116114039,0.0115243488467,0.132196031283,0.14372038013
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,15,300.000000000,334.767924815,296,263,0,21,0,12,33,296,0,0,0,0.030828098,0.000000000,0.255848889,2.153227423,0.286676986,2.248299183,0.000000000,0.000000000,0.000000000,35.104858804,37.066481001,0.643050637,0.676148831,33,0.111486486,34.767924815,true,COMPLETE,0,300,321.767924815,12,51,3,5,5,9.125116867,75.731271065,84.856387932,0.0304170562233,0.252437570217,0.28285462644
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,16,300.000000000,334.544973640,278,244,0,26,0,8,34,278,0,0,0,0.000000000,0.000000000,0.029643304,0.000000000,0.029643304,0.000000000,0.000000000,0.000000000,0.000000000,34.847825122,34.818181818,0.604348695,0.635454878,34,0.122302158,34.544973640,true,COMPLETE,0,300,321.54497364,0,13,0,2,2,0,7.569653075,7.569653075,0,0.0252321769167,0.0252321769167
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,17,300.000000000,336.437182875,310,271,0,28,0,11,39,310,0,0,0,0.601336151,3.740783762,0.664780898,2.805334091,1.266117049,6.254162021,0.000000000,0.000000000,0.000000000,36.084298867,41.072343839,0.670123747,0.704615410,39,0.125806452,36.437182875,true,COMPLETE,0,300,323.437182875,69,115,9,6,9,186.41420691,191.1673997,377.58160661,0.6213806897,0.637224665667,1.25860535537
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,18,300.000000000,333.369913239,298,259,0,20,2,17,39,298,0,0,0,0.000000000,0.000000000,0.048317579,0.237714611,0.048317579,0.237714611,0.000000000,0.000000000,0.000000000,34.866499397,35.055896429,0.650110475,0.683572044,39,0.130872483,33.369913239,true,COMPLETE,0,300,320.369913239,0,19,0,3,3,0,11.837195901,11.837195901,0,0.03945731967,0.03945731967
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,19,300.000000000,334.345704763,272,241,0,25,0,6,31,272,0,0,0,0.000000000,0.000000000,0.089083646,0.442325223,0.089083646,0.442325223,0.000000000,0.000000000,0.000000000,34.907265464,35.260507041,0.591657614,0.622110579,31,0.113970588,34.345704763,true,COMPLETE,0,300,321.345704763,0,20,0,3,3,0,23.713151353,23.713151353,0,0.0790438378433,0.0790438378433
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,20,300.000000000,333.059981036,280,251,0,16,0,13,29,280,0,0,0,0.000000000,0.000000000,0.160644220,1.391513246,0.160644220,1.391513246,0.000000000,0.000000000,0.000000000,34.978826038,36.209695064,0.611410482,0.642880139,29,0.103571429,33.059981036,true,COMPLETE,0,300,320.059981036,0,34,0,4,4,0,44.98038146,44.98038146,0,0.149934604867,0.149934604867
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,21,300.000000000,334.383882730,272,248,0,14,0,10,24,272,0,0,0,0.020871958,0.000000000,0.156377968,1.420386072,0.177249926,1.502996792,0.000000000,0.000000000,0.000000000,34.995431744,36.321178610,0.591590062,0.622039550,24,0.088235294,34.383882730,true,COMPLETE,0,300,321.38388273,7,30,3,5,5,5.67717245,42.534807331,48.211979781,0.0189239081667,0.141782691103,0.16070659927
1.0,OP_AVAIL_EXACT95_LOW_CAPACITY_AVAIL_SEVERE_JOINT_30_17,81780aaca4c91f52a7bd742048fa471e5f30c577c67881ba50fbd8b7f3cfb3f3,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_AVAIL_SEVERE_JOINT_30_17,LOCAL_WINDOW_HPP_EXACT95_LOW,22,300.000000000,338.742073855,312,265,4,30,0,13,47,312,0,0,0,0.239956580,2.428226127,0.430880058,2.696044257,0.670836638,3.988101271,0.000000000,0.000000000,0.000000000,35.489018456,38.806283089,0.669858008,0.704335994,47,0.150641026,38.742073855,true,COMPLETE,0,300,325.742073855,36,80,6,7,7,68.6110866,103.109713502,171.720800102,0.228703622,0.343699045007,0.572402667007
